      7.0000001      -1.1138190      -1.4501975      -0.6006519
      7.1000001      -1.1709846      -1.4951761      -0.6785058
      7.2000001      -1.2281574      -1.5401611      -0.7563647
      7.3000001      -1.2853392      -1.5851541      -0.8342297
      7.4000001      -1.3425324      -1.6301570      -0.9121020
      7.5000001      -1.3997397      -1.6751724      -0.9899834
      7.6000001      -1.4569648      -1.7202036      -1.0678755
      7.7000001      -1.5142120      -1.7652544      -1.1457805
      7.8000001      -1.5714870      -1.8103298      -1.2237007
      7.9000001      -1.6287965      -1.8554359      -1.3016387
      8.0000001      -1.6861489      -1.9005804      -1.3795971
      8.1000001      -1.7435548      -1.9457729      -1.4575787
      8.2000001      -1.8010268      -1.9910251      -1.5355858
      8.3000001      -1.8585807      -2.0363515      -1.6136200
      8.4000001      -1.9162354      -2.0817701      -1.6916812
      8.5000001      -1.9740137      -2.1273029      -1.7697669
      8.6000001      -2.0319430      -2.1729768      -1.8478702
      8.7000001      -2.0900555      -2.2188245      -1.9259771
      8.8000001      -2.1483886      -2.2648855      -2.0040636
      8.9000001      -2.2069851      -2.3112070      -2.0820902
      9.0000001      -2.2658919      -2.3578452      -2.1599951
      9.1000001      -2.3251590      -2.4048658      -2.2376847
      9.2000001      -2.3848354      -2.4523445      -2.3150213
      9.3000001      -2.4449638      -2.5033287      -2.3918075
      9.4000001      -2.5055706      -2.5570074      -2.4630391
      9.5000001      -2.5666520      -2.6120875      -2.5266635
      9.6000001      -2.6281531      -2.6724688      -2.5918305
      9.7000001      -2.6899408      -2.7364204      -2.6510982
      9.8000001      -2.7517727      -2.8025290      -2.7088427
      9.9000001      -2.8132682      -2.8672795      -2.7686555
     10.0000001      -2.8738990      -2.9277120      -2.8283370
     10.1000002      -2.9330299      -2.9873008      -2.8858737
     10.2000002      -2.9900544      -3.0471478      -2.9368550
     10.3000002      -3.0446694      -3.1079666      -2.9879363
     10.4000002      -3.0973025      -3.1685633      -3.0387297
     10.5000002      -3.1496341      -3.2245259      -3.0935324
     10.6000002      -3.2050813      -3.2754693      -3.1406098
     10.7000002      -3.2691036      -3.3422868      -3.1930375
     10.8000002      -3.3492876      -3.4421053      -3.2619707
     10.9000002      -3.4553121      -3.5638432      -3.3623429
     11.0000002      -3.5989656      -3.7301810      -3.5028891
     11.1000002      -3.7943620      -3.9610122      -3.6807449
     11.2000002      -4.0584233      -4.3181201      -3.9109364
     11.3000002      -4.4116414      -4.7962486      -4.1923744
     11.4000002      -4.8791198      -5.4283181      -4.5545948
     11.5000002      -5.4919084      -6.2552711      -5.0225682
     11.6000002      -6.2886769      -7.3282989      -5.6050662
     11.7000002      -7.3177984      -8.7116060      -6.3521836
     11.8000002      -8.6399495     -10.4858571      -7.3072636
     11.9000002     -10.3313600     -12.7524940      -8.5247047
     12.0000002     -12.4878873     -15.6391507     -10.0728582
     12.1000002     -15.2301325     -19.3064608     -12.0376716
     12.2000002     -18.7098698     -23.9566176     -14.5272681
     12.3000002     -23.1181353     -29.8441463     -17.6777073
     12.4000002     -28.6954037     -37.2894609     -21.6602331
     12.5000002     -35.7443976     -46.6959299     -26.6903950
     12.6000002     -44.6462102   -1002.0000000     -33.0395279
     12.7000002   -1002.9000244   -1002.0000000     -41.0492034
     12.8000002   -1002.9000244   -1002.0000000     -51.1494204
     12.9000002   -1002.9000244   -1002.0000000   -1002.0000000
     13.0000002   -1002.9000244   -1002.0000000   -1002.0000000
