      7.0000001      -7.9594108      -7.9597572      -7.9482174
      7.1000001      -7.9592996      -7.9598388      -7.9430806
      7.2000001      -7.9590921      -7.9599396      -7.9356644
      7.3000001      -7.9587205      -7.9600629      -7.9250279
      7.4000001      -7.9580718      -7.9602112      -7.9099116
      7.5000001      -7.9569597      -7.9603847      -7.8886944
      7.6000001      -7.9550790      -7.9605783      -7.8594049
      7.7000001      -7.9519334      -7.9607749      -7.8198307
      7.8000001      -7.9467261      -7.9609331      -7.7677646
      7.9000001      -7.9382005      -7.9609755      -7.7013756
      8.0000001      -7.9244312      -7.9608776      -7.6196109
      8.1000001      -7.9025971      -7.9603176      -7.5224667
      8.2000001      -7.8688480      -7.9587852      -7.4109970
      8.3000001      -7.8184822      -7.9553115      -7.2870558
      8.4000001      -7.7466973      -7.9480960      -7.1529009
      8.5000001      -7.6499233      -7.9339167      -7.0108216
      8.6000001      -7.5271749      -7.9073584      -6.8628888
      8.7000001      -7.3805083      -7.8602589      -6.7108435
      8.8000001      -7.2142245      -7.7824553      -6.5560881
      8.9000001      -7.0334400      -7.6650552      -6.3997332
      9.0000001      -6.8429094      -7.5052014      -6.2426676
      9.1000001      -6.6464821      -7.3080749      -6.0856295
      9.2000001      -6.4470622      -7.0838814      -5.9292717
      9.3000001      -6.2468081      -6.8431644      -5.7742190
      9.4000001      -6.0473852      -6.5941981      -5.6211198
      9.5000001      -5.8501922      -6.3427147      -5.4706933
      9.6000001      -5.6565412      -6.0926255      -5.3237787
      9.7000001      -5.4678024      -5.8468243      -5.1813860
      9.8000001      -5.2855256      -5.6167026      -5.0447550
      9.9000001      -5.1115540      -5.3968197      -4.9154249
     10.0000001      -4.9481417      -5.1883040      -4.7953185
     10.1000002      -4.7980862      -4.9942965      -4.6751951
     10.2000002      -4.6648846      -4.8186612      -4.5596472
     10.3000002      -4.5529243      -4.6748760      -4.4459209
     10.4000002      -4.4677194      -4.5911822      -4.3649770
     10.5000002      -4.4162065      -4.5404633      -4.3135909
     10.6000002      -4.4071145      -4.5289394      -4.3078887
     10.7000002      -4.4514305      -4.5768778      -4.3505947
     10.8000002      -4.5629852      -4.7243678      -4.4475390
     10.9000002      -4.7591896      -5.0006962      -4.6270278
     11.0000002      -5.0619624      -5.4228393      -4.8470176
     11.1000002      -5.4988973      -6.0285837      -5.1623868
     11.2000002      -6.1047325      -6.8534159      -5.6086811
     11.3000002      -6.9232008      -7.9540633      -6.2198005
     11.4000002      -8.0093584      -9.4019415      -7.0384227
     11.5000002      -9.4325170     -11.2869574      -8.1182756
     11.6000002     -11.2799346     -13.7222971      -9.5269984
     11.7000002     -13.6614627     -16.8504534     -11.3497441
     11.8000002     -16.7153963     -20.8508142     -13.6937136
     11.9000002     -20.6158380     -25.9492154     -16.6938652
     12.0000002     -25.5819705     -32.4299675     -20.5201010
     12.1000002     -31.8897281     -40.6509964     -25.3863153
     12.2000002     -39.8864917     -51.0629039     -31.5617848
     12.3000002     -50.0095878   -1002.0000000     -39.3855092
     12.4000002   -1002.9000244   -1002.0000000     -49.2842634
     12.5000002   -1002.9000244   -1002.0000000   -1002.0000000
     12.6000002   -1002.9000244   -1002.0000000   -1002.0000000
     12.7000002   -1002.9000244   -1002.0000000   -1002.0000000
     12.8000002   -1002.9000244   -1002.0000000   -1002.0000000
     12.9000002   -1002.9000244   -1002.0000000   -1002.0000000
     13.0000002   -1002.9000244   -1002.0000000   -1002.0000000
