      7.0000001      -0.7230520      -0.8662144      -0.5874944
      7.1000001      -0.8009028      -0.9389602      -0.6701272
      7.2000001      -0.8787579      -1.0117111      -0.7527642
      7.3000001      -0.9566184      -1.0844682      -0.8354066
      7.4000001      -1.0344858      -1.1572332      -0.9180557
      7.5000001      -1.1123618      -1.2300081      -1.0007132
      7.6000001      -1.1902486      -1.3027956      -1.0833813
      7.7000001      -1.2681492      -1.3755989      -1.1660629
      7.8000001      -1.3460669      -1.4484221      -1.2487613
      7.9000001      -1.4240063      -1.5212702      -1.3314810
      8.0000001      -1.5019729      -1.5941498      -1.4142273
      8.1000001      -1.5799739      -1.6670691      -1.4970074
      8.2000001      -1.6580181      -1.7400382      -1.5798298
      8.3000001      -1.7361167      -1.8130702      -1.6627055
      8.4000001      -1.8142838      -1.8861812      -1.7456484
      8.5000001      -1.8925371      -1.9593918      -1.8286757
      8.6000001      -1.9708989      -2.0327276      -1.9118095
      8.7000001      -2.0493974      -2.1062213      -1.9950773
      8.8000001      -2.1280680      -2.1799136      -2.0785137
      8.9000001      -2.2069551      -2.2538559      -2.1621624
      9.0000001      -2.2861149      -2.3281130      -2.2460785
      9.1000001      -2.3656179      -2.4027664      -2.3303310
      9.2000001      -2.4455531      -2.4786805      -2.4150071
      9.3000001      -2.5260323      -2.5553199      -2.5002166
      9.4000001      -2.6071964      -2.6326880      -2.5860974
      9.5000001      -2.6892228      -2.7109733      -2.6720798
      9.6000001      -2.7723346      -2.7904134      -2.7568870
      9.7000001      -2.8568130      -2.8728733      -2.8421658
      9.8000001      -2.9430117      -2.9594464      -2.9282044
      9.9000001      -3.0313763      -3.0492762      -3.0134064
     10.0000001      -3.1224675      -3.1433883      -3.1014382
     10.1000002      -3.2169912      -3.2404768      -3.1934330
     10.2000002      -3.3158364      -3.3413126      -3.2904167
     10.3000002      -3.4201219      -3.4468659      -3.3935679
     10.4000002      -3.5312563      -3.5599139      -3.5028195
     10.5000002      -3.6510130      -3.6825282      -3.6212439
     10.6000002      -3.7816246      -3.8212836      -3.7482670
     10.7000002      -3.9259015      -3.9783153      -3.8867875
     10.8000002      -4.0873823      -4.1560376      -4.0394695
     10.9000002      -4.2705213      -4.3598078      -4.2087996
     11.0000002      -4.4809264      -4.5963705      -4.3984701
     11.1000002      -4.7256575      -4.8742164      -4.6167132
     11.2000002      -5.0136024      -5.2040347      -4.8709271
     11.3000002      -5.3559505      -5.5992826      -5.1704256
     11.4000002      -5.7667879      -6.0769014      -5.5269339
     11.5000002      -6.2638484      -6.6582189      -5.9552133
     11.6000002      -6.8694572      -7.3700855      -6.4738473
     11.7000002      -7.6117203      -8.2463035      -7.1062308
     11.8000002      -8.5260210      -9.3294278      -7.8818166
     11.9000002      -9.6569041     -10.6730316      -8.8376834
     12.0000002     -11.0604485     -12.3445597     -10.0205105
     12.1000002     -12.8072528     -14.4289201     -11.4890636
     12.2000002     -14.9861961     -17.0330056     -13.3173246
     12.3000002     -17.7091699     -20.2913860     -15.5984309
     12.4000002     -21.1170375     -24.3734752     -18.4496357
     12.5000002     -25.3871356     -29.4925520     -22.0185519
     12.6000002     -30.7427173     -35.9171192     -26.4910134
     12.7000002     -37.4648420     -43.9852012     -32.1009709
     12.8000002     -45.9073424   -1002.0000000     -39.1429510
     12.9000002   -1002.9000244   -1002.0000000     -47.9877409
     13.0000002   -1002.9000244   -1002.0000000   -1002.0000000
