8.690 -1.824645 0.014967 0.0155007
8.881 -1.848368 0.015442 0.0160118
9.068 -1.911877 0.016544 0.0171993
9.257 -1.994849 0.018098 0.0188853
9.444 -2.112510 0.020640 0.0216698
9.633 -2.184737 0.022337 0.0235482
9.823 -2.238934 0.023869 0.0252576
10.014 -2.347135 0.026790 0.0285518
10.200 -2.499282 0.031735 0.0342386
10.385 -2.546707 0.033450 0.0362424
10.568 -2.668167 0.038537 0.0422925
10.767 -2.815858 0.045451 0.0507702
10.931 -3.234682 0.070694 0.0844823
11.130 -3.785589 0.124939 0.1760913
