      7.0000001      -7.9561966      -7.9584237      -7.9507208
      7.1000001      -7.9543584      -7.9577665      -7.9462443
      7.2000001      -7.9514976      -7.9567008      -7.9395285
      7.3000001      -7.9470617      -7.9549790      -7.9295194
      7.4000001      -7.9402189      -7.9522077      -7.9147433
      7.5000001      -7.9297416      -7.9477681      -7.8932217
      7.6000001      -7.9138717      -7.9406996      -7.8624543
      7.7000001      -7.8902056      -7.9295428      -7.8195502
      7.8000001      -7.8556771      -7.9121553      -7.7615850
      7.9000001      -7.8067647      -7.8855541      -7.6861763
      8.0000001      -7.7400322      -7.8459133      -7.5921072
      8.1000001      -7.6529503      -7.7889137      -7.4796982
      8.2000001      -7.5446827      -7.7105856      -7.3507116
      8.3000001      -7.4163833      -7.6084814      -7.2078470
      8.4000001      -7.2708078      -7.4825816      -7.0541073
      8.5000001      -7.1114964      -7.3353159      -6.8922986
      8.6000001      -6.9419814      -7.1706818      -6.7247700
      8.7000001      -6.7653008      -6.9930745      -6.5533528
      8.8000001      -6.5838347      -6.8064286      -6.3794154
      8.9000001      -6.3993469      -6.6138574      -6.2039621
      9.0000001      -6.2131126      -6.4176510      -6.0277342
      9.1000001      -6.0260568      -6.2194372      -5.8512975
      9.2000001      -5.8388750      -6.0203741      -5.6751111
      9.3000001      -5.6521274      -5.8213182      -5.4995818
      9.4000001      -5.4663112      -5.6229540      -5.3251066
      9.5000001      -5.2819159      -5.4258903      -5.1521086
      9.6000001      -5.0994695      -5.2307334      -4.9810696
      9.7000001      -4.9195796      -5.0381453      -4.8125622
      9.8000001      -4.7429742      -4.8488961      -4.6472853
      9.9000001      -4.5705462      -4.6639159      -4.4861036
     10.0000001      -4.4034046      -4.4843507      -4.3300965
     10.1000002      -4.2429356      -4.3116281      -4.1806160
     10.2000002      -4.0908781      -4.1512651      -4.0377822
     10.3000002      -3.9494173      -4.0018745      -3.9011244
     10.4000002      -3.8213015      -3.8666543      -3.7781647
     10.5000002      -3.7099890      -3.7514272      -3.6709110
     10.6000002      -3.6198326      -3.6599487      -3.5808037
     10.7000002      -3.5563112      -3.5990715      -3.5156387
     10.8000002      -3.5263221      -3.5695513      -3.4852012
     10.9000002      -3.5385484      -3.5817597      -3.4974697
     11.0000002      -3.6039207      -3.6497944      -3.5642104
     11.1000002      -3.7362004      -3.7979513      -3.6835766
     11.2000002      -3.9527113      -4.0414555      -3.8823396
     11.3000002      -4.2752634      -4.3992428      -4.1738030
     11.4000002      -4.7313134      -4.9009041      -4.5884790
     11.5000002      -5.3554273      -5.5836920      -5.1596145
     11.6000002      -6.1911212      -6.4945048      -5.9277208
     11.7000002      -7.2931784      -7.6923839      -6.9437985
     11.8000002      -8.7305674      -9.2516583      -8.2720539
     11.9000002     -10.5901139     -11.2659021      -9.9933176
     12.0000002     -12.9811252     -13.8529188     -12.2093495
     12.1000002     -16.0412113     -17.1610136     -15.0482578
     12.2000002     -19.9436125     -21.3768920     -18.6713208
     12.3000002     -24.9064255     -26.7356023     -23.2815762
     12.4000002     -31.2042181     -33.5330528     -29.1346333
     12.5000002     -39.1826502     -42.1417697     -36.5522848
     12.6000002     -49.2768822   -1002.0000000     -45.9396442
     12.7000002   -1002.9000244   -1002.0000000   -1002.0000000
     12.8000002   -1002.9000244   -1002.0000000   -1002.0000000
     12.9000002   -1002.9000244   -1002.0000000   -1002.0000000
     13.0000002   -1002.9000244   -1002.0000000   -1002.0000000
