9.027 -2.281059 0.008362 0.0085258
9.239 -2.315658 0.008221 0.0083794
9.461 -2.377306 0.008767 0.0089474
9.679 -2.496754 0.010041 0.0102791
9.899 -2.580201 0.011083 0.0113728
10.118 -2.701592 0.012870 0.0132636
10.340 -2.817511 0.014549 0.0150532
10.559 -2.942049 0.017175 0.0178822
10.778 -3.165960 0.022218 0.0234159
10.992 -3.487459 0.032423 0.03504
11.209 -3.894172 0.057874 0.0667894
11.368 -4.762597 0.119331 0.1650885
11.669 -99.900002 99.900002 -99.9000015
