      7.0000001      -1.1292782      -1.3514325      -0.7515293
      7.1000001      -1.1671982      -1.3809368      -0.8106275
      7.2000001      -1.2051121      -1.4104278      -0.8696547
      7.3000001      -1.2430185      -1.4399032      -0.9285961
      7.4000001      -1.2809157      -1.4693600      -0.9874342
      7.5000001      -1.3188015      -1.4987950      -1.0461478
      7.6000001      -1.3566734      -1.5282043      -1.1047115
      7.7000001      -1.3945281      -1.5575832      -1.1630952
      7.8000001      -1.4323617      -1.5869266      -1.2212625
      7.9000001      -1.4701694      -1.6162284      -1.2791703
      8.0000001      -1.5079454      -1.6454815      -1.3367673
      8.1000001      -1.5456824      -1.6746780      -1.3922312
      8.2000001      -1.5833718      -1.7038086      -1.4466075
      8.3000001      -1.6210029      -1.7328630      -1.5006786
      8.4000001      -1.6585629      -1.7618296      -1.5543772
      8.5000001      -1.6960362      -1.7906955      -1.6076220
      8.6000001      -1.7334042      -1.8194469      -1.6596179
      8.7000001      -1.7706446      -1.8480688      -1.7041197
      8.8000001      -1.8077310      -1.8765457      -1.7485630
      8.9000001      -1.8446322      -1.9048623      -1.7929152
      9.0000001      -1.8813124      -1.9360629      -1.8363759
      9.1000001      -1.9177305      -1.9705047      -1.8743170
      9.2000001      -1.9538412      -2.0047622      -1.9106060
      9.3000001      -1.9895958      -2.0396131      -1.9457257
      9.4000001      -2.0249452      -2.0788836      -1.9791233
      9.5000001      -2.0598445      -2.1161728      -2.0114981
      9.6000001      -2.0942608      -2.1513639      -2.0444972
      9.7000001      -2.1281855      -2.1844141      -2.0776383
      9.8000001      -2.1616522      -2.2166664      -2.1103048
      9.9000001      -2.1947629      -2.2509267      -2.1422091
     10.0000001      -2.2277243      -2.2843591      -2.1719455
     10.1000002      -2.2608957      -2.3185206      -2.2037380
     10.2000002      -2.2948518      -2.3559470      -2.2384187
     10.3000002      -2.3304595      -2.3974782      -2.2739422
     10.4000002      -2.3689717      -2.4410104      -2.3105837
     10.5000002      -2.4121367      -2.4890568      -2.3534886
     10.6000002      -2.4623243      -2.5409947      -2.4018277
     10.7000002      -2.5226707      -2.5990828      -2.4549319
     10.8000002      -2.5972473      -2.6848133      -2.5217815
     10.9000002      -2.6912620      -2.7887943      -2.6006553
     11.0000002      -2.8113059      -2.9189293      -2.7130878
     11.1000002      -2.9656626      -3.0857721      -2.8676873
     11.2000002      -3.1647034      -3.3292526      -3.0546130
     11.3000002      -3.4213918      -3.6715386      -3.2809073
     11.4000002      -3.7519300      -4.1169072      -3.5465704
     11.5000002      -4.1765830      -4.6932298      -3.8808380
     11.6000002      -4.7207263      -5.4353769      -4.2990799
     11.7000002      -5.4161712      -6.3870605      -4.8289497
     11.8000002      -6.3028395      -7.6031524      -5.5000983
     11.9000002      -7.4308749      -9.1526026      -6.3497939
     12.0000002      -8.8633021     -11.1221092      -7.4248918
     12.1000002     -10.6793757     -13.6207341      -8.7843170
     12.2000002     -12.9787947     -16.7857124     -10.5021909
     12.3000002     -15.8870082     -20.7897598     -12.6717689
     12.4000002     -19.5618931     -25.8502724     -15.4103988
     12.5000002     -24.2021596     -32.2409033     -18.8657631
     12.6000002     -30.0579318     -40.3061370     -23.2237385
     12.7000002     -37.4440667     -50.4796348     -28.7182899
     12.8000002     -46.7569207   -1002.0000000     -35.6439261
     12.9000002   -1002.9000244   -1002.0000000     -44.3713808
     13.0000002   -1002.9000244   -1002.0000000   -1002.0000000
