8.690 -1.795269 0.044618 0.04973270895371562
8.881 -1.813557 0.044704 0.04983931017068355
9.068 -1.874723 0.046336 0.05187674127803277
9.256 -1.958161 0.046792 0.052449295805798046
9.445 -2.061353 0.047542 0.05339330385316554
9.634 -2.126115 0.049893 0.05637739719761692
9.823 -2.131432 0.049941 0.0564393451048546
10.015 -2.230629 0.054055 0.061752859593366516
10.204 -2.340158 0.055322 0.06341261123209918
10.387 -2.378104 0.055831 0.0640826866173585
10.573 -2.411573 0.059030 0.06833515601907036
10.771 -2.506986 0.060538 0.07036514914663172
10.957 -2.766977 0.066425 0.07845179419599946
11.144 -3.106363 0.087710 0.11002613376462067
11.310 -3.417612 0.104779 0.13837861616959346
11.517 -4.040862 0.169698 0.2823964200745728
11.650 -4.739832 0.304098 999.0
